measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,1990,723.9779197736937,758.2747691341583,691.7992834625664
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1990,263240.84927698044,296510.79311952105,238283.3649603048
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1990,56.39384412181488,63.521233477042266,51.047225296913815
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1990,1082.2464955324413,1280.6995085742285,881.883207034276
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1990,138.22454298834245,163.5709655876273,112.63413997144461
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,1990,7801.439045663084,8522.802655039606,7119.865235554659
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,1990,996.3999432566098,1088.532517162922,909.3493232694216
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,1990,58912.71813432843,65809.92998285111,52511.62703237458
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,1990,1419.0261156866184,1585.1587275983677,1264.8435260826077
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1990,32345.66365652827,37387.70152130065,27649.46085070898
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1990,51.10814706010833,59.07487840968788,43.68785647115746
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1991,11217.261726975055,13644.644871026861,9164.919619514989
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1991,19.454873829280825,23.664852516796557,15.89535478381381
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,1991,518261.3406260548,588179.1981272778,451593.34711873427
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,1991,1242.3406971217398,1409.9430108972551,1082.5287354007642
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,1,Number,1992,429606.9181198345,483769.73312963307,381099.62998764357
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,3,Rate,1992,608.5869750492659,685.3147518998517,539.8708941225185
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,1,Number,1992,1363482.7398666348,1437947.9089269252,1297197.815861775
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,3,Rate,1992,713.2349604508512,752.187534148172,678.5614557787495
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,1993,88579.67317433443,89182.19100445948,87946.65604044123
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,1993,456.352175888476,459.45627768672927,453.0909452237575
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1992,118147.97311346154,132492.05104428547,105961.73503182032
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1992,61.80295684503505,69.30631391481052,55.42836127292378
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1993,3729.2534502118087,4218.545344039802,3256.3152637127146
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1993,19.21268012689921,21.733455067596292,16.776157584703327
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,1993,373345.3361275291,396028.8547917609,352290.7944526962
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,1993,548.9032919104216,582.2532680907995,517.9482856021782
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,1991,315435.035967889,338960.5715539965,294559.7796648606
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,1991,547.0808273406337,587.8827928946105,510.875424684059
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1994,245835.01712694444,270325.30120412726,225934.31937738383
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1994,49.188273838951275,54.08844963026308,45.206412418508826
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1991,7501.3293918150575,9085.677426870721,6074.228230848972
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1991,175.56395835304173,212.64464071139014,142.16354147989296
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1991,40298.61666024962,51959.56452768252,30770.421163308783
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1991,96.60109213289695,124.55392011197576,73.76075250485837
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,2000,55734.48157050953,60844.80976698821,50697.22868126743
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,2000,1040.291921937912,1135.6769150596776,946.2708896832625
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,2000,104732.39821093663,105771.53075360708,103681.30449069201
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,2000,439.67457037067436,444.03692778883124,435.26199901966726
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,1994,58796.647748005824,64466.904482741156,52984.43802774047
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,1994,1269.1937479553103,1391.5928076410132,1143.730468647585
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1993,24653.998246130028,28290.122551600707,21126.103833632376
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1993,34.283313435892694,39.339628765025324,29.377500240607876
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2000,2219.815297477258,2391.875747861103,2053.0775368497275
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2000,9.31895338875804,10.041276241023272,8.618975592767663
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,2000,420031.82408071915,444573.38991881965,395197.2237933947
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,2000,526.0636373138865,556.8004164101505,494.9598508639453
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,2000,6821.553412810248,7547.165435751423,6138.2921469605535
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,2000,749.8985187472693,829.6655964581847,674.7870917494428
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2000,939.3981240848074,1091.461444864725,796.8469728858223
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2000,103.26874527468493,119.9851809760474,87.59798955955861
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,2000,3596648.0489845476,3746378.503272782,3447490.9571109717
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,2000,657.9054534596717,685.2944226008237,630.6213648223313
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,2000,112339.87845928509,121004.04943382075,103291.04912771336
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,2000,891.6091427336091,960.3741633215843,819.7911999539283
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2000,32322.740403180185,37124.65319487584,28039.256790946736
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2000,40.482214464735016,46.496310455657,35.11741865585146
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2000,8687.885798694571,10086.872048761485,7332.628955195827
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2000,68.95323829239322,80.05658777278582,58.19695647165302
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,1994,7604.371413748667,8259.06052101327,6968.550598080932
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,1994,898.9360812279261,976.3288897173941,823.7737513914154
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1994,1025.6591067637962,1202.8076189530245,853.0284585584377
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1994,121.24631056855081,142.18757983044233,100.83911187268095
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2000,216605.69139777013,239464.00396377692,195272.37053308004
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2000,39.621910089654165,43.80319452150379,35.71957993498489
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,1993,114063.23318910964,121775.75796130077,105963.6592662383
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,1993,1024.07146259712,1093.3153048322372,951.3526531990319
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1993,10676.811478816848,12740.640326075749,8549.911465416268
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1993,95.85751377797689,114.38678186086989,76.76198626553288
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1994,31891.812949728755,35951.49093318412,28056.15083496566
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1994,45.7794097833002,51.60691360962084,40.273471691326286
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1995,7500.238199684037,8992.225069338809,6179.843696255502
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1995,157.8493609770689,189.24958690204087,130.0604530711029
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,1995,514061.87408810825,579558.520037718,449557.09599509265
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,1995,1168.9830870136743,1317.923273459196,1022.2984203943776
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2000,16536.331002899475,19064.839841559395,14264.549985496473
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2000,20.592503081248147,23.741226098581162,17.763480271255407
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,1994,3423829.281082931,3556011.1560121444,3289451.3084048135
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,1994,685.0620966205236,711.5099083950631,658.1748752829662
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1995,38596.1570662757,48026.54630269691,30289.959882041334
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1995,87.7681405847004,109.21296284639324,68.87974501365215
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,1995,370695.79853736254,398450.3979389244,343910.5602165536
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,1995,614.8576804754841,660.8930784430464,570.4301213558585
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1995,9023.656324315847,10605.588093861874,7535.91622267961
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1995,14.96716288360515,17.591047217690768,12.499510345724484
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,1,Number,1996,1363780.1270761269,1439918.1609417116,1290755.9279747237
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,3,Rate,1996,673.6266312897199,711.2343117710722,637.5570008070036
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1996,110946.60197949284,127447.6149069678,96586.16904865255
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1996,54.801052061609475,62.95157539782653,47.70784849674775
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2001,211565.7965396764,233009.55496054573,191346.27554928322
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2001,38.17803331949371,42.04765939741971,34.52932658758739
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,1997,113836.28099256467,122130.81832886665,105431.38937117191
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,1997,951.4045385257365,1020.7274327552503,881.159341083522
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1997,19657.045570876937,22477.638444554887,17177.18270852869
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1997,25.531857078582533,29.195427673052183,22.31084891905702
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,2001,54853.79827165032,59794.46286318055,49845.070253521306
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,2001,1002.3602526196669,1092.6425295834263,910.8342318199421
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1997,9563.443506759293,11309.651358335308,8012.015536131173
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1997,79.92797618590119,94.52218165987664,66.96167405813075
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2001,6787.877486798355,7953.3163012988825,5680.729291047623
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2001,124.03696383473513,145.3333841615526,103.80570583352474
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,1997,98576.7933686317,99539.33144721278,97641.59416344999
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,1997,448.51985469428837,452.8993584739308,444.2647415253126
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,1,Number,1996,428425.54501992307,480120.3734867429,386999.40474493464
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,3,Rate,1996,565.4314550224298,633.6577370845079,510.7576778774166
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1997,3010.1387945204465,3320.57905081804,2735.057952186124
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1997,13.695992419627357,15.108481240654095,12.444387298211087
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,2001,500695.10815869016,561244.7033936705,443351.7653617588
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,2001,1068.383353271891,1197.584095484659,946.0241133533992
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2001,35110.66415917434,42705.220207493905,28299.297502660975
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2001,74.91914440293077,91.12441009317068,60.385048442592954
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,1997,393098.62748400564,415295.8214584173,371687.7040648681
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,1997,526.2614333475962,555.977963247573,497.5975244452189
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2001,33003.486614890375,38086.614471710585,28326.46635404968
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2001,40.454898896155434,46.685677659727524,34.72191728741191
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,2001,3608431.875804773,3769320.108813306,3448330.958508651
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,2001,651.1583376841435,680.191368641785,622.2673815136064
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,2001,383788.17882408976,433760.1190410329,337725.2511937709
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,2001,607.7019319922631,686.8290294142965,534.7644845702705
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2001,6289.196730227122,7465.277326613978,5308.585104830362
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2001,9.958506318117355,11.820748278754952,8.405775900224969
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,2001,6756.153239996393,7450.984124253107,6096.479413844383
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,2001,732.8243303171372,808.1910307680239,661.2710347205079
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,1,Number,2002,1453984.138986748,1542008.766989852,1372618.163429142
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,3,Rate,2002,663.2331915148148,703.3855242652174,626.1181954135549
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2001,917.4574896013139,1067.893773200145,779.0211266496743
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2001,99.51449390332122,115.83196996811388,84.49862150258963
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2002,97743.77852188107,107586.90177754936,89059.9908845018
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2002,44.58571207314606,49.075641417134705,40.62461233708605
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2002,6563.421430263785,7767.136335259743,5475.899925445301
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2002,117.56179817021669,139.1223348840582,98.08247857849844
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,2002,498079.18847600406,560257.3846384365,442146.71829644265
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,2002,1052.711316824498,1184.1275499745018,934.495688269263
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2002,34214.50767390437,41661.907615426666,27621.47309076255
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2002,72.31380122125523,88.05419427671875,58.37914529008674
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,2002,389450.6349937228,426850.4066677548,351692.55066553684
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,2002,612.305172098122,671.1061383147211,552.9408567130984
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1998,31546.27696222917,36089.15544878363,27278.522238581503
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1998,41.29172055614158,47.238009216826136,35.705548353887586
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2002,5951.262051675468,7021.000772129577,5027.629353967237
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2002,9.356740514265464,11.038613625958382,7.904579374677618
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,1998,3517893.2898934823,3664300.119183986,3376831.7342933994
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,1998,661.9309904592742,689.479073796731,635.388680184446
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,1,Number,2002,454475.53671830136,515303.76589750143,418060.8780462711
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,3,Rate,2002,552.6248814351069,626.5896831069268,508.3460483510639
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,1998,7300.288931458674,7947.6621709768515,6656.7910144921725
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,1998,820.0424565614511,892.7619813132671,747.7582473231795
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1998,226560.11562974605,251732.15777282458,203143.3191300422
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1998,42.62982113988629,47.36622256386333,38.22368882627613
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1998,970.0921351149827,1119.7666738832288,824.1238237626587
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1998,108.97058253989944,125.78354400054812,92.57394211301587
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,1998,56966.67576667178,62383.125563141286,51672.830714918186
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,1998,1112.991389107355,1218.8157487328754,1009.5624303595539
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,1999,505508.5134283487,565510.5665919229,446518.5247474557
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,1999,1100.2937454348191,1230.8946790598213,971.8956792011508
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1999,36965.98379223139,45547.520392675455,29514.823924276945
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1999,80.4604466195648,99.13908564712871,64.24219434257853
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,1999,398695.8328991249,441973.2029310212,359694.11458732194
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,1999,640.2621112835056,709.7608569963307,577.6295968465722
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1999,7130.077050513505,8398.501835950376,5951.516054006783
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1999,11.450127664441581,13.487079807188488,9.557486985423727
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1999,7154.369768185948,8558.366086241358,5938.328424215776
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1999,136.54583914695795,163.34202967384562,113.33689256885799
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2003,14336.91021421507,16792.54931699569,12069.558492507014
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2003,17.236939923022383,20.189298768464965,14.51095469834732
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,2003,108065.70167228083,117449.4757197104,98882.88801067622
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,2003,820.9847927137571,892.2741627172444,751.2221367198684
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,2004,6531.712195513758,7179.937932348117,5908.617408836873
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,2004,675.2279648204817,742.2395127768584,610.8143758403885
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2003,8013.908724801497,9333.295463171047,6788.424818204843
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2003,60.88238073177408,70.90587968794158,51.572269980053875
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2004,839.906718490126,999.7142172280492,699.7135911196544
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2004,86.82692794619204,103.3473270247023,72.3342011935957
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,1,Number,2003,1470823.3830503782,1558819.850120101,1383216.4542486288
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,3,Rate,2003,662.452863373895,702.0861138707892,622.9950593269195
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2004,13885.839261735364,16533.916976975914,11689.654892231227
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2004,16.513330014846293,19.662479331101785,13.901581701800039
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2003,95553.54281085245,106597.42817711111,86085.52047263803
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2003,43.03692664260635,48.01104764718152,38.77256792984903
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,2004,3922211.3695943356,4088096.4375956776,3769910.2618421386
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,2004,680.8432069324696,709.6386264133745,654.4057804782958
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,2003,111526.8957494481,112693.63441210613,110457.3656345389
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,2003,439.7234236709692,444.3235904363551,435.50652656568604
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2003,1827.6915223459832,2038.7529392931722,1629.1073616267067
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2003,7.206143130047243,8.038306961392152,6.423174085212714
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2004,196599.3430301693,216459.49850385066,177148.37376308616
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2004,34.1270050429029,37.574461252861624,30.750578061835995
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,2004,106623.79934373089,115971.73521897865,97582.56633148226
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,2004,798.7599997271782,868.7889923453396,731.0286365339027
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2004,7825.497418321007,9093.377779111559,6592.984105338811
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2004,58.62381901785636,68.12199975116843,49.39058647877143
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,2003,452926.28045523586,480482.68359200674,425582.77017764264
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,2003,532.5453734467407,564.9458669322826,500.39519687167035
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,2004,51314.42133562937,56087.7415495868,46390.41586519588
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,2004,887.193755612821,969.7214306238046,802.060828216079
